Year,Country,Region,Crop_Type,Average_Temperature_C,Total_Precipitation_Mm,Co2_Emissions_Mt,Crop_Yield_Mt_Per_Ha,Extreme_Weather_Events,Irrigation_Access_%,Pesticide_Use_Kg_Per_Ha,Fertilizer_Use_Kg_Per_Ha,Soil_Health_Index,Adaptation_Strategies,Economic_Impact_Million_Usd,Climate_Stress_Index,Yield_Per_Input
2019,Usa,Northeast,Fruits,0.129032258,0.179480768,0.891864407,0.002083333,0.3,0.754834408,0.868573715,0.616946779,0.402543584,Drought-resistant Crops,0.347120042,149.216,0.004325292
2019,Russia,Central,Sugarcane,0.952738185,0.570472795,0.003728814,0.300925926,0.4,0.502222716,0.579715943,0.49719888,0.496713347,No Adaptation,0.505278087,370.356,0.021954585
2019,France,Provence-Alpes-Cote D’Azur,Barley,0.543135784,0.178316283,0.296949153,0.99537037,0.5,0.502222716,0.347269454,0.906162465,0.451271792,No Adaptation,0.904431003,148.667,0.043589979
2019,France,Provence-Alpes-Cote D’Azur,Soybeans,0.768942236,0.03649197,0.497966102,0.11875,0.8,0.575905757,0.601120224,0.128551421,0.422406402,Organic Farming,0.265924928,74.347,0.021921238
2019,Argentina,Northeast,Barley,0.131032758,0.044696948,0.848474576,0.177083333,0.5,0.502222716,0.24564913,0.49719888,0.970277222,Water Management,0.156626428,73.79,0.019282654
2019,Usa,South,Wheat,0.924981245,0.300430074,0.466779661,0.099537037,0.2,0.971438097,0.945189038,0.366546619,0.216633324,No Adaptation,0.230273554,222.523,0.010362694
2019,Canada,Ontario,Vegetables,0.230807702,0.391459965,0.233220339,0.229166667,0.2,0.955323405,0.592118424,0.838135254,0.122177765,Organic Farming,0.367354869,263.096,0.012586312
2019,Argentina,Northwest,Fruits,0.665166292,0.506204635,0.397627119,0.164351852,0.2,0.01166926,0.719943989,0.870648259,0.496713347,Organic Farming,0.231607647,334.008,0.009351068
2019,Russia,Siberian,Corn,0.839459865,0.418811082,0.999322034,0.1125,0.1,0.946099133,0.300460092,0.602340936,0.17819377,No Adaptation,0.347120042,292.292,0.0122738
2019,Argentina,Northeast,Rice,0.245061265,0.66641067,0.839661017,0.4125,0.5,0.396421427,0.632126425,0.204981993,0.261074593,Crop Rotation,0.347120042,423.18,0.042018072
2019,Argentina,Northwest,Vegetables,0.382345586,0.24912485,0.497966102,0.395833333,1,0.411647033,0.800960192,0.466186475,0.86410403,Water Management,0.274460534,189.163,0.024637846
2019,Brazil,South,Cotton,0.849462366,0.734590215,0.589491525,0.610416667,0.5,0.744276506,0.874374875,0.799319728,0.14504144,No Adaptation,0.30370049,466.391,0.02476733
2019,Canada,British Columbia,Soybeans,0.982995749,0.643328142,0.796610169,0.377083333,0.7,0.439653256,0.410482096,0.007703081,0.496713347,nan,0.621687434,419.128,0.093145161
2019,Australia,Queensland,Fruits,0.574893723,0.665353346,0.176271186,0.777777778,0.8,0.371749278,0.814762953,0.933373349,0.694484138,Organic Farming,0.450690361,421.274,0.028209685
2019,China,East,Fruits,0.777694424,0.931820455,0.801694915,0.333333333,0.2,0.097243832,0.812962593,0.163965586,0.479279794,Drought-resistant Crops,0.168212315,577.238,0.032552532
2019,Argentina,Patagonia,Sugarcane,0.47511878,0.833271418,0.496610169,0.604166667,0.2,0.77917315,0.396679336,0.444877951,0.089597028,Organic Farming,0.344616999,515.73,0.046839124
2019,Argentina,Pampas,Sugarcane,0.474368592,0.462957936,0.684745763,0.235416667,0.9,0.728939764,0.883176635,0.955782313,0.712489283,Organic Farming,0.244035438,311.446,0.010424957
2019,Canada,Quebec,Barley,0.416104026,0.753386295,0.04,0.837962963,0.3,0.502222716,0.467893579,0.49719888,0.669619891,Drought-resistant Crops,0.940516281,466.453,0.054910955
2019,Usa,Northeast,Soybeans,0.321580395,0.506204635,0.882033898,0.145833333,0.8,0.920760169,0.49829966,0.81162465,0.967133467,Water Management,0.31834961,335.373,0.010086859
2019,Russia,Northwestern,Wheat,0.344086022,0.256658284,0.497966102,0.21875,0.3,0.205490109,0.167033407,0.635254102,0.758645327,Water Management,0.1283579,191.522,0.019141054
2019,France,Provence-Alpes-Cote D’Azur,Soybeans,0.768942236,0.03649197,0.497966102,0.11875,0.8,0.575905757,0.601120224,0.49719888,0.422406402,Organic Farming,0.265924928,74.347,0.011921268
2019,Canada,Prairies,Sugarcane,0.179794949,0.00854075,0.075932203,0.091666667,0.1,0.389531007,0.620524105,0.49719888,0.10631609,Water Management,0.109181929,46.494,0.010348624
2019,Canada,Prairies,Soybeans,0.0020005,0.569390467,0.510169492,0.070833333,0.6,0.577795066,0.49829966,0.6262505,0.496713347,Water Management,0.051511541,363.226,0.008538514
2019,Brazil,Southeast,Wheat,0.314828707,0.030437361,0.960338983,0.327083333,0.4,0.106245832,0.49829966,0.029511805,0.73306659,Organic Farming,0.347120042,68.801,0.064485981
2019,Nigeria,South West,Vegetables,0.482620655,0.651018746,0.903050847,0.770833333,0.6,0.906201378,0.872574515,0.463385354,0.154758502,Organic Farming,0.519823589,418.173,0.04155216
2019,Nigeria,North Central,Wheat,0.764691173,0.216662142,0.758305085,0.53125,0.6,0.787063792,0.548509702,0.954181673,0.366961989,Organic Farming,0.347120042,177.078,0.022167488
2019,Australia,Queensland,Cotton,0.39659915,0.704552923,0.908474576,0.641666667,1,0.342076017,0.514302861,0.49719888,0.496713347,No Adaptation,0.654003575,447.963,0.042150706
2019,China,South,Fruits,0.840710178,0.832035492,0.403389831,0.219907407,0.3,0.502222716,0.593518704,0.49719888,0.00071449,Water Management,0.353074891,518.799,0.017412935
2019,Usa,Northeast,Rice,0.143535884,0.655323055,0.689152542,0.129166667,0.8,0.380417871,0.925985197,0.529311725,0.454701343,Drought-resistant Crops,0.163283942,415.022,0.010056869
2019,Brazil,North,Sugarcane,0.838209552,0.579867263,0.497966102,0.375,0.4,0.576683707,0.406481296,0.00120048,0.121177479,No Adaptation,0.189641997,378.616,0.0964136
2019,Australia,Victoria,Sugarcane,0.415853963,0.873649769,0.437966102,1,0.3,0.976216937,0.881776355,0.766306523,0.008145184,Organic Farming,1,537.308,0.039191521
2019,China,South,Sugarcane,0.103275819,0.47712465,0.47220339,0.372685185,0.5,0.32529451,0.108021604,0.108143257,0.510002858,Drought-resistant Crops,0.2372484,312.245,0.119489559
2019,India,New South Wales,Rice,0.214803701,0.001978911,0.497966102,0.004166667,0.6,0.688375194,0.797559512,0.554921969,0.898256645,Drought-resistant Crops,0.104136984,47.975,0.004856283
2019,Argentina,Northwest,Corn,0.56564141,0.972377408,0.080338983,0.395833333,0.5,0.13547455,0.558311662,0.254001601,0.759074021,Organic Farming,0.157740331,591.618,0.03975704
2019,Brazil,Southeast,Barley,0.747936984,0.663113677,0.885762712,0.214583333,0,0.502222716,0.763152631,0.49719888,0.934838525,Drought-resistant Crops,0.135280937,426.775,0.015492799
2019,Argentina,Patagonia,Soybeans,0.898474619,0.26923544,0.153220339,0.402777778,0.8,0.238164036,0.49829966,0.518107243,0.150042869,No Adaptation,0.662940704,203.164,0.02817445
2019,India,West Bengal,Sugarcane,0.502375594,0.994095416,0.782372881,0.58125,0.1,0.502222716,0.097619524,0.49719888,0.877822235,Water Management,0.907066808,608.432,0.053245819
2019,India,Quebec,Fruits,0.611652913,0.697912499,0.61559322,0.802083333,0.9,0.645365637,0.692338468,0.839335734,0.641468991,No Adaptation,1,444.033,0.032750544
2019,Russia,Central,Corn,0.537384346,0.281616134,0.753559322,0.60625,0.4,0.768392976,0.109021804,0.49719888,0.349957131,Organic Farming,0.297412118,210.277,0.054627981
2019,India,North,Wheat,0.170542636,0.05709193,0.362033898,0.160416667,0.7,0.244721049,0.543508702,0.344737895,0.315232924,No Adaptation,0.295469264,77.299,0.018241302
2019,Nigeria,North West,Barley,0.948487122,0.980857433,0.045084746,0.497685185,0.1,0.196265837,0.710142028,0.368447379,0.022149185,No Adaptation,0.195768464,599.847,0.035441658
2019,France,Ile-De-France,Vegetables,0.35983996,0.557884923,0.497966102,0.245833333,1,0.296288064,0.082616523,0.352440976,0.496713347,No Adaptation,0.280541668,361.769,0.037435009
2019,Usa,Northeast,Rice,0.724931233,0.506204635,0.808135593,0.522916667,1,0.970215603,0.363472695,0.795318127,0.45984567,Organic Farming,0.549866591,339.958,0.027446809
2019,Australia,New South Wales,Cotton,0.96124031,0.433156398,0.050169492,0.564814815,0.5,0.145476773,0.378675735,0.49719888,0.541440412,Water Management,0.543351553,294.185,0.041487224
2019,Usa,Northeast,Cotton,0.502375594,0.154090701,0.969491525,0.395833333,0.3,0.302622805,0.865173035,0.49719888,0.305515862,No Adaptation,0.799879543,140.166,0.022983614
2019,China,North,Soybeans,0.502375594,0.662938647,0.566779661,0.077083333,0,0.383640809,0.959791958,0.793717487,0.188625322,Water Management,0.14980701,420.908,0.006100506
2019,France,Ile-De-France,Corn,0.663915979,0.491309224,0.072881356,0.608796296,0.2,0.567126028,0.781756351,0.848039216,0.828665333,Organic Farming,0.347120042,322.779,0.024663677
2019,Argentina,Northwest,Wheat,0.63315829,0.615294765,0.915932203,0.685416667,0.3,0.721271394,0.0030006,0.652761104,0.272649328,No Adaptation,0.805118773,399.491,0.051347283
2019,India,West Bengal,Soybeans,0.502375594,0.506204635,0.219661017,0.650462963,0.6,0.215603467,0.933786757,0.391256503,0.562160617,Drought-resistant Crops,0.347120042,331.28,0.037548952
2019,Brazil,South,Fruits,0.206551638,0.379486483,0.857966102,0.458333333,0.9,0.630584574,0.49829966,0.75040016,0.496713347,No Adaptation,0.14177007,263.03,0.024071322
2019,China,North,Rice,0.131032758,0.855582386,0.922372881,0.347916667,0.8,0.733162925,0.070414083,0.49719888,0.106601886,Crop Rotation,0.26025827,529.062,0.036
2019,Australia,Victoria,Fruits,0.989747437,0.506204635,0.934915254,0.38125,0.1,0.021115804,0.101020204,0.3772509,0.567304944,No Adaptation,0.216939098,342.457,0.047887646
2019,France,Grand Est,Fruits,0.92648162,0.100177888,0.90779661,0.395833333,0,0.780729051,0.790158032,0.049519808,0.496713347,Crop Rotation,0.278320338,113.922,0.047493404
2019,Russia,Siberian,Barley,0.140535134,0.506204635,0.497966102,0.41875,0.4,0.949433207,0.656931386,0.737294918,0.10845956,No Adaptation,0.347120042,329.002,0.021000279
2019,Brazil,Northeast,Wheat,0.506376594,0.829506487,0.909830508,0.622916667,0.6,0.627583908,0.200440088,0.642657063,0.872963704,Water Management,0.478945937,518.454,0.041718688
2019,Brazil,South,Vegetables,0.050762691,0.372974653,0.38440678,0.481481481,0.3,0.571682596,0.49829966,0.353141257,0.54858531,Water Management,0.487630495,252.124,0.041312867
2019,Argentina,Northwest,Wheat,0.71667917,0.535134595,0.488813559,0.25462963,0,0.40509002,0.439687938,0.166166467,0.968419548,Water Management,0.283566044,351.231,0.039121656
2019,Usa,Northeast,Wheat,0.457614404,0.194779819,0.081694915,0.395833333,0.7,0.133807513,0.49829966,0.596538615,0.377965133,Water Management,0.51075046,155.354,0.025242492
2019,Argentina,Northwest,Corn,0.106026507,0.234561639,0.507457627,0.479166667,0.5,0.537897311,0.0040008,0.782312925,0.778651043,Water Management,0.362497733,176.778,0.031726048
2019,Argentina,Pampas,Cotton,0.502375594,0.904480054,0.36440678,0.636574074,0.6,0.033007335,0.848369674,0.661164466,0.496713347,Organic Farming,0.551744683,555.557,0.02921574
2019,India,Maharashtra,Coffee,0.699174794,0.46923044,0.378644068,0.675925926,0.6,0.619137586,0.104220844,0.986494598,0.443698199,Crop Rotation,0.194965417,314.346,0.032141154
2019,Australia,Western Australia,Fruits,0.502375594,0.83523604,0.357627119,0.395833333,0.5,0.099577684,0.608721744,0.806922769,0.307373535,Organic Farming,0.266993498,516.527,0.019265073
2019,Russia,Volga,Coffee,0.180045011,0.506204635,0.921355932,0.320833333,1,0.413425206,0.623924785,0.107242897,0.580022864,Water Management,0.263897884,334.423,0.042757336
2019,Russia,Central,Wheat,0.425106277,0.847255958,0.226779661,0.840277778,1,0.577461658,0.49829966,0.072128852,0.573735353,Organic Farming,0.989294873,522.172,0.123076923
2019,France,Nouvelle-Aquitaine,Barley,0.502375594,0.980968166,0.286779661,0.0625,0.5,0.330406757,0.49829966,0.651660664,0.847670763,Water Management,0.143188353,597.496,0.007905138
2019,France,Northeast,Vegetables,0.228057014,0.582971367,0.267118644,0.476851852,0.1,0.865525672,0.220644129,0.327430972,0.239925693,Organic Farming,0.556239152,370.391,0.056039294
2019,Brazil,Northeast,Vegetables,0.91747937,0.048765503,0.530847458,0.247916667,0.1,0.475772394,0.434286857,0.49719888,0.019434124,Organic Farming,0.355393363,81.892,0.020996687
2019,Brazil,North,Wheat,0.72768192,0.229617935,0.906440678,0.145833333,0.8,0.297288286,0.268653731,0.321728691,0.56973421,Organic Farming,0.130637515,185.599,0.023166023
2019,India,West Bengal,Vegetables,0.512628157,0.947705321,0.501016949,0.404166667,0.8,0.709490998,0.695339068,0.023709484,0.633609603,Organic Farming,0.58469549,581.491,0.05754717
2019,India,West Bengal,Soybeans,0.866716679,0.820619249,0.264067797,0.384259259,0.9,0.502222716,0.106621324,0.554521809,0.056158903,No Adaptation,0.475960418,512.686,0.03414792
2019,China,South,Vegetables,0.855463866,0.711579128,0.186101695,0.474537037,0.6,0.511335852,0.824764953,0.49719888,0.405687339,Crop Rotation,0.71678367,450.209,0.027185733
2019,India,West Bengal,Fruits,0.057264316,0.907844916,0.251186441,0.298611111,1,0.278284063,0.905381076,0.421468587,0.907402115,Organic Farming,0.166722794,551.899,0.019678806
2019,Russia,Northwestern,Coffee,0.624656164,0.155590958,0.497966102,0.616666667,0.5,0.064014225,0.543508702,0.0020008,0.12532152,Organic Farming,0.955443877,138.7,0.109647887
2019,India,West Bengal,Soybeans,0.502125531,0.19045765,0.628474576,0.679166667,0.3,0.636363636,0.567713543,0.714885954,0.736924836,Drought-resistant Crops,0.67205269,157.507,0.033548131
2019,Usa,Midwest,Wheat,0.56364091,0.506204635,0.585762712,0.33125,0.6,0.3727495,0.837567514,0.348139256,0.562017719,Water Management,0.221057949,335.255,0.024208494
2019,India,Maharashtra,Coffee,0.502375594,0.866087758,0.497966102,0.25,0,0.82740609,0.596519304,0.49719888,0.496713347,No Adaptation,0.360412403,534.043,0.018994413
2019,France,Ile-De-France,Corn,0.663915979,0.506204635,0.497966102,0.608796296,0.2,0.567126028,0.781756351,0.848039216,0.828665333,Organic Farming,0.347120042,334.881,0.024663677
2019,Brazil,Southeast,Corn,0.601900475,0.506204635,0.546101695,0.383333333,0.3,0.403200711,0.661532306,0.49719888,0.020863104,Water Management,0.426216874,334.763,0.025131265
2019,Australia,Western Australia,Fruits,0.689172293,0.506204635,0.473220339,0.571759259,0.2,0.756723716,0.064412883,0.162965186,0.809517005,No Adaptation,0.483673549,334.965,0.142161636
2019,China,North,Fruits,0.170542636,0.202195376,0.278983051,0.439814815,0.4,0.349744388,0.602920584,0.129551821,0.651471849,Crop Rotation,0.347120042,157.208,0.053263826
2019,China,North,Vegetables,0.47611903,0.882697748,0.526440678,0.53125,0.6,0.502222716,0.346669334,0.346838735,0.182194913,Water Management,0.298001451,544.48,0.051763153
2019,Nigeria,South West,Wheat,0.300325081,0.404465766,0.497966102,0.4875,0,0.502222716,0.307461492,0.158963585,0.33309517,Water Management,0.347120042,273.155,0.079157634
2019,France,Grand Est,Soybeans,0.502375594,0.380208036,0.160338983,0.289351852,0,0.162480551,0.457691538,0.697278912,0.787939411,No Adaptation,0.162040515,259.009,0.018160453
2019,Canada,Prairies,Fruits,0.472868217,0.914760387,0.558305085,0.820833333,0.5,0.502222716,0.112822565,0.757903161,0.452557874,No Adaptation,1,562.475,0.048477496
2019,Canada,Ontario,Cotton,0.979244811,0.933827942,0.131864407,0.761574074,0,0.61002445,0.857571514,0.807122849,0.260217205,Drought-resistant Crops,0.794866979,574.452,0.03002087
2019,Nigeria,Northeast,Fruits,0.502375594,0.32975653,0.934237288,0.727083333,0.1,0.69193154,0.034406881,0.153961585,0.496713347,Drought-resistant Crops,0.800533637,237.81,0.197960309
2019,India,North,Sugarcane,0.978244561,0.54645082,0.07559322,0.115740741,0.5,0.934652145,0.73854771,0.981192477,0.958845384,Organic Farming,0.071930938,358.048,0.006983754
2019,India,West Bengal,Corn,0.058014504,0.602960508,0.849491525,0.395833333,0.8,0.197377195,0.515703141,0.136954782,0.743355244,Organic Farming,0.057974769,386.097,0.053333333
2019,India,Maharashtra,Soybeans,0.628407102,0.66831814,0.538305085,0.4625,1,0.748388531,0.263452691,0.724789916,0.496713347,Organic Farming,0.613372018,427.18,0.028251587
2019,France,Ile-De-France,Rice,0.420105026,0.997710322,0.425762712,0.960648148,0.9,0.135363414,0.354670934,0.419667867,0.496713347,Drought-resistant Crops,1,607.913,0.075770054
2019,Canada,Ontario,Barley,0.675668917,0.506204635,0.768813559,0.395833333,0.5,0.078684152,0.114622925,0.753201281,0.602886539,Crop Rotation,0.416832889,338.019,0.026325411
2019,Usa,Midwest,Vegetables,0.551637909,0.786845602,0.921355932,0.754166667,1,0.413202934,0.596319264,0.393957583,0.491711918,Organic Farming,1,496.013,0.052805469
2019,Nigeria,South West,Rice,0.502375594,0.649150569,0.13220339,0.395833333,0.7,0.148921983,0.968193639,0.62635054,0.496713347,nan,0.626810092,410.742,0.019278829
2019,Canada,Quebec,Coffee,0.452613153,0.506204635,0.489152542,0.671296296,0.5,0.487775061,0.49829966,0.824829932,0.697484996,Drought-resistant Crops,0.597712613,332.868,0.03090691
2019,Russia,Siberian,Barley,0.588647162,0.576820312,0.6,0.641666667,1,0.527783952,0.625325065,0.49719888,0.622177765,Organic Farming,0.347120042,376.019,0.039297475
2019,India,Patagonia,Corn,0.800450113,0.364958993,0.923728814,0.0625,0.7,0.781173594,0.054410882,0.49719888,0.879822807,Water Management,0.023482631,262.203,0.013470533
2019,Brazil,North,Sugarcane,0.990497624,0.580342344,0.812542373,0.65625,0.7,0.502222716,0.314062813,0.470788315,0.496713347,Organic Farming,0.457296065,384.093,0.0514971
2019,Russia,Volga,Vegetables,0.004001,0.148829085,0.823050847,0.447916667,0.6,0.927983996,0.724744949,0.49719888,0.593312375,Water Management,0.349512991,130.545,0.027426403
2019,Argentina,Pampas,Soybeans,0.75243811,0.506204635,0.626440678,0.627083333,0.5,0.165592354,0.50710142,0.271608643,0.729494141,Organic Farming,0.256903609,337.68,0.059013637
2019,China,South,Sugarcane,0.502375594,0.130858147,0.18779661,0.395833333,0.4,0.448655257,0.703140628,0.788715486,0.784366962,Organic Farming,0.096786519,120.44,0.018779343
2019,Nigeria,North West,Cotton,0.60540135,0.922661742,0.756610169,0.395833333,0.4,0.388419649,0.49829966,0.765506202,0.888396685,Organic Farming,0.550611351,570.044,0.021081398
2019,Argentina,Patagonia,Wheat,0.435108777,0.575945162,0.480677966,0.395833333,0.6,0.410313403,0.912782557,0.047819128,0.424121177,Water Management,0.110412403,371.831,0.041990669
2019,China,South,Coffee,0.502375594,0.57695605,0.957966102,0.539583333,0.3,0.696043565,0.324864973,0.362645058,0.891683338,Water Management,0.768845686,376.828,0.051961883
2019,Nigeria,South West,Sugarcane,0.432108027,0.506204635,0.497966102,0.345833333,0.5,0.501555901,0.732746549,0.055422169,0.106601886,No Adaptation,0.168756314,332.7,0.045
2019,India,South East,Cotton,0.349337334,0.776997485,0.412542373,0.43287037,0.3,0.211602578,0.525905181,0.838735494,0.496713347,Crop Rotation,0.465294148,482.169,0.020870817
